region,regioncode,district,districtcode,ward,wardcode,street,places
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,KANDASHE,SAOINAJU
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,KANDASHE,CENTRE
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,SHISHTON,
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,MARUANGO,
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,SHAMBARAI BURKA,SHAMBARAI KATI
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,SHAMBARAI BURKA,HUDUMA
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,SHAMBARAI BURKA,TUMAINI
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,KERIKENYI,SOFIA
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,KERIKENYI,NDURUMA
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,KERIKENYI,MANDELA
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,MSITU WA MBOGO,TANKINI
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,MSITU WA MBOGO,KAMPUNI
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,MSITU WA MBOGO,HUDUMA
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,MSITU WA MBOGO,MADUKANI
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,MSITU WA MBOGO,KATI
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,KAMBI YA TANGA JUU,SONGAMBELE
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,KAMBI YA TANGA JUU,KAZA MOYO
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,KAMBI YA TANGA JUU,BARBARABA KUU
ARUSHA,23,ARUMERU,233,SHAMBARAI BURKA,23318,KAMBI YA TANGA JUU,KAMBI YA TANGA JUU
ARUSHA,23,ARUMERU,233,MAJENGO,23319,KALOLENI,EWASI
ARUSHA,23,ARUMERU,233,MAJENGO,23319,KALOLENI,KALOLENI
ARUSHA,23,ARUMERU,233,MAJENGO,23319,KALOLENI,BONDENI
ARUSHA,23,ARUMERU,233,MAJENGO,23319,MAJENGO KATI,MAJENGO KATI
ARUSHA,23,ARUMERU,233,MAJENGO,23319,MAJENGO KATI,OLMARA
ARUSHA,23,ARUMERU,233,MAJENGO,23319,MAJENGO KATI,HUDUMA
ARUSHA,23,ARUMERU,233,MAJENGO,23319,ENGATANI,ENGATANI
ARUSHA,23,ARUMERU,233,MAJENGO,23319,ENGATANI,MTONI
ARUSHA,23,ARUMERU,233,MAJENGO,23319,ENGATANI,MAJENGO DIPU
ARUSHA,23,ARUMERU,233,MALULA,23320,KOLILA,KOLILA
ARUSHA,23,ARUMERU,233,MALULA,23320,KOLILA,NRUMANGENY
ARUSHA,23,ARUMERU,233,MALULA,23320,NGEJUSOSIA,MAANGASHINY R.C
ARUSHA,23,ARUMERU,233,MALULA,23320,NGEJUSOSIA,NGEJUSOSIA KATI
ARUSHA,23,ARUMERU,233,MALULA,23320,NGEJUSOSIA,MAKAO MAPYA
ARUSHA,23,ARUMERU,233,MALULA,23320,NRUMANGENY,NRUMANGENY
ARUSHA,23,ARUMERU,233,MALULA,23320,NRUMANGENY,CHEMCHEM
ARUSHA,23,ARUMERU,233,MALULA,23320,NRUMANGENY,AMANI
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,MALULA MJINI
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,MIKUUNI
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,RELINI
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,KRISMASS
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,MARETONI
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,MLIMANI
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,RC
ARUSHA,23,ARUMERU,233,MALULA,23320,MALULA,RC KATI
ARUSHA,23,ARUMERU,233,UWIRO,23321,UWIRO,KIMOSONU
ARUSHA,23,ARUMERU,233,UWIRO,23321,UWIRO,KYAMAKATA
ARUSHA,23,ARUMERU,233,UWIRO,23321,UWIRO,IYAN
ARUSHA,23,ARUMERU,233,UWIRO,23321,UWIRO,NNKUUNY
ARUSHA,23,ARUMERU,233,UWIRO,23321,UWIRO,MUKURU
ARUSHA,23,ARUMERU,233,UWIRO,23321,KISIMIRI JUU,ZAHANATI
ARUSHA,23,ARUMERU,233,UWIRO,23321,KISIMIRI JUU,JAMGWALE
ARUSHA,23,ARUMERU,233,UWIRO,23321,KISIMIRI JUU,LUWAI
ARUSHA,23,ARUMERU,233,UWIRO,23321,KISIMIRI CHINI,UZUNGUNI
ARUSHA,23,ARUMERU,233,UWIRO,23321,KISIMIRI CHINI,LENGARE
ARUSHA,23,ARUMERU,233,UWIRO,23321,KISIMIRI CHINI,KARAFIA
ARUSHA,23,ARUMERU,233,NGABOBO,23322,NGABOBO,OLTEPES
ARUSHA,23,ARUMERU,233,NGABOBO,23322,NGABOBO,NGABOBO
ARUSHA,23,ARUMERU,233,NGABOBO,23322,NGABOBO,TANK
ARUSHA,23,ARUMERU,233,NGABOBO,23322,OLTEPES,MWINUKO
ARUSHA,23,ARUMERU,233,NGABOBO,23322,OLTEPES,KILIMASIMBA
ARUSHA,23,ARUMERU,233,NGABOBO,23322,OLTEPES,MAWASILIANO
ARUSHA,23,ARUMERU,233,NGABOBO,23322,TANK,MADUKANI
ARUSHA,23,ARUMERU,233,NGABOBO,23322,TANK,TANK
ARUSHA,23,ARUMERU,233,NGABOBO,23322,TANK,MAJENGO
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MARUVANGO,KAVESHE
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MARUVANGO,CENTRE
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MARUVANGO,KWATULELE
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MARUVANGO,MAKIVARU
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,SHISHTONY,ITINGARE
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,SHISHTONY,SHISHTONY
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,SHISHTONY,NOSEIYA
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,SHISHTONY,LERAI
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MBAASENY,NOMBEKO
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MBAASENY,MBAASENY
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MBAASENY,SONGAMBELE
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MOUWARA,HAZINA
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MOUWARA,MBURIASHI
ARUSHA,23,ARUMERU,233,MARUVANGO,23323,MOUWARA,MOUWARA CENTRE
ARUSHA,23,ARUMERU,233,IMBASENI,23324,NGONGONGARE,ARAUYO
ARUSHA,23,ARUMERU,233,IMBASENI,23324,NGONGONGARE,NAPOCO
ARUSHA,23,ARUMERU,233,IMBASENI,23324,NGONGONGARE,MTONI
ARUSHA,23,ARUMERU,233,IMBASENI,23324,NGONGONGARE,MAMUNA
ARUSHA,23,ARUMERU,233,IMBASENI,23324,KIWAWA,ARUDECO
ARUSHA,23,ARUMERU,233,IMBASENI,23324,KIWAWA,KIWAWA
ARUSHA,23,ARUMERU,233,IMBASENI,23324,KIWAWA,BONDENI
ARUSHA,23,ARUMERU,233,IMBASENI,23324,IMBASENI,SOKONI
ARUSHA,23,ARUMERU,233,IMBASENI,23324,IMBASENI,CHEMCHEM
ARUSHA,23,ARUMERU,233,IMBASENI,23324,IMBASENI,SHULENI
ARUSHA,23,ARUMERU,233,IMBASENI,23324,IMBASENI,KANISANI
ARUSHA,23,ARUMERU,233,IMBASENI,23324,IMBASENI,TANGINI
ARUSHA,23,ARUMERU,233,AMBURENI,23325,AMBURENI,MSORONGO
ARUSHA,23,ARUMERU,233,AMBURENI,23325,AMBURENI,URONY
ARUSHA,23,ARUMERU,233,AMBURENI,23325,AMBURENI,AMBURENI
ARUSHA,23,ARUMERU,233,AMBURENI,23325,SHANGARAI,MOIVARO
ARUSHA,23,ARUMERU,233,AMBURENI,23325,SHANGARAI,LORUVANI
ARUSHA,23,ARUMERU,233,AMBURENI,23325,SHANGARAI,MACHUMBA
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKOANEKOLI,NKOANEKOLI
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKOANEKOLI,KWA MANGUSHA
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKOANEKOLI,NKOAGIROI
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKOANEKOLI,LOYA
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKOANEKOLI,MAMIRE
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKOANEKOLI,JUAKALI
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKURE,NKURE
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKURE,NKOAGIRIKI
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,NKURE,NKOAKIRUA
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,SANGANANU,HUDUMA
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,SANGANANU,STOO
ARUSHA,23,ARUMERU,233,NKOANEKOLI,23326,SANGANANU,UZUNGUNI
ARUSHA,23,MONDULI,234,MONDULI MJINI,23401,SANGANANU,MONDULI MAGHARIBI
ARUSHA,23,MONDULI,234,MONDULI MJINI,23401,SANGANANU,MONDULI MASHARIKI
ARUSHA,23,MONDULI,234,MONDULI MJINI,23401,SANGANANU,SISONI KATI
ARUSHA,23,MONDULI,234,MONDULI MJINI,23401,SANGANANU,SABASABA
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,MLIMANI,MLIMANI MAGHARIBI
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,MLIMANI,MLIMANI MASHARIKI
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,MLIMANI,MLIMANI MASH.KATI
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,MLIMANI,MLIMANI MAGH. KATI
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,SINONI/NGARASH,SINON KUSINI
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,SINONI/NGARASH,NGARASH JUU
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,SINONI/NGARASH,NGARASH
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,OLARASH,LENGINE
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,OLARASH,LOSITETI
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,OLARASH,ORKARIA
ARUSHA,23,MONDULI,234,ENGUTOTO,23402,OLARASH,LESALE
ARUSHA,23,MONDULI,234,SEPEKO,23403,MTI MMOJA,NOONGOIJO
ARUSHA,23,MONDULI,234,SEPEKO,23403,MTI MMOJA,SEPEKO
ARUSHA,23,MONDULI,234,SEPEKO,23403,MTI MMOJA,MEGWARA
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKARIA,ALKARIA
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKARIA,OLOODO LALKARIA
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKARIA,ALMALOROI
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKARIA,ESEKI
ARUSHA,23,MONDULI,234,SEPEKO,23403,LENDIKINYA,MUGUMANYOKIE
ARUSHA,23,MONDULI,234,SEPEKO,23403,LENDIKINYA,LENDIKINYA
ARUSHA,23,MONDULI,234,SEPEKO,23403,LENDIKINYA,MURUNDAWA
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKATAN,NADOSOITO
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKATAN,ARDAI
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKATAN,MEGWARA
ARUSHA,23,MONDULI,234,SEPEKO,23403,ARKATAN,KARATINI
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,EMAIRETE,ALASAI
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,EMAIRETE,ORKETURAI
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,EMAIRETE,EMAIRETE
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,EMAIRETE,IMORIJO
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,EMAIRETE,IRKUNGU
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,ELUAI,LERMAHIR
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,ELUAI,KILASHO
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,ENGUIKI,NENGILORITI
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,ENGUIKI,LOIMARORO
ARUSHA,23,MONDULI,234,MONDULI JUU,23404,ENGUIKI,ORMELI
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI JUU,LOOSINGIRAN
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI JUU,DUKA BOVU
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI JUU,SHAKAPE
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI JUU,INGOKUMET
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI JUU,MUSSA
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI JUU,DUKA MBILI
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI BWAWANI,LOOLERA
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI BWAWANI,EMBARARWAI
ARUSHA,23,MONDULI,234,MESERANI,23405,MESERANI BWAWANI,LIPISIEK
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA KILORITI,EMBARARUAI
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA KILORITI,ERANGAU
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA KILORITI,KONYORI
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA KILORITI,ARKINA
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA KILORITI,EINOTI
ARUSHA,23,MONDULI,234,MOITA,23406,KILORITI KIPOK,LEMUGUR
ARUSHA,23,MONDULI,234,MOITA,23406,KILORITI KIPOK,ORKISIMA
ARUSHA,23,MONDULI,234,MOITA,23406,KILORITI KIPOK,ENGIKARET
ARUSHA,23,MONDULI,234,MOITA,23406,LOOLERA,LOVILOKUNY
ARUSHA,23,MONDULI,234,MOITA,23406,LOOLERA,LOOLERA
ARUSHA,23,MONDULI,234,MOITA,23406,LOOLERA,EDOINYO
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA BWAWANI,ENDIPIDAPOI
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA BWAWANI,NASISINI
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA BWAWANI,ORKOLILI
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA BWAWANI,KITOSOKOINE
ARUSHA,23,MONDULI,234,MOITA,23406,MOITA BWAWANI,NAALARAMI
ARUSHA,23,MONDULI,234,MOITA,23406,KILIMATINDE,SILONGOI
ARUSHA,23,MONDULI,234,MOITA,23406,KILIMATINDE,NOONGAI
ARUSHA,23,MONDULI,234,MOITA,23406,KILIMATINDE,KILMATINDE
ARUSHA,23,MONDULI,234,MOITA,23406,KILIMATINDE,KITOSOKOINE
ARUSHA,23,MONDULI,234,MOITA,23406,KILIMATINDE,EINITO
ARUSHA,23,MONDULI,234,LOLKISALE,23407,LOLKISALE,LOLKISALE A
ARUSHA,23,MONDULI,234,LOLKISALE,23407,LOLKISALE,LOLKISALE B
ARUSHA,23,MONDULI,234,LOLKISALE,23407,LOLKISALE,NDARPOI
ARUSHA,23,MONDULI,234,LOLKISALE,23407,LOLKISALE,MAKAO MAPYA
ARUSHA,23,MONDULI,234,LOLKISALE,23407,NAFCO,OSILALEI
ARUSHA,23,MONDULI,234,LOLKISALE,23407,NAFCO,LOONGOLWA B
ARUSHA,23,MONDULI,234,LOLKISALE,23407,NAFCO,LOONGOLWA C
ARUSHA,23,MONDULI,234,LOLKISALE,23407,TUKUSI,MAKAO MAPYA
ARUSHA,23,MONDULI,234,LOLKISALE,23407,TUKUSI,NAKWENI
ARUSHA,23,MONDULI,234,LOLKISALE,23407,TUKUSI,CHEMCHEMI
ARUSHA,23,MONDULI,234,MSWAKINI,23408,NAITOLIA,ORMANGWAI
ARUSHA,23,MONDULI,234,MSWAKINI,23408,NAITOLIA,ENGUSERO
ARUSHA,23,MONDULI,234,MSWAKINI,23408,MSWAKINI CHINI,LAMOSAMO
ARUSHA,23,MONDULI,234,MSWAKINI,23408,MSWAKINI CHINI,ENGASITI
ARUSHA,23,MONDULI,234,MSWAKINI,23408,MSWAKINI CHINI,SHULENI
ARUSHA,23,MONDULI,234,MSWAKINI,23408,MSWAKINI JUU,LANDILEN
ARUSHA,23,MONDULI,234,MSWAKINI,23408,MSWAKINI JUU,ORBUKOI
ARUSHA,23,MONDULI,234,MSWAKINI,23408,MSWAKINI JUU,MSIMAMO
ARUSHA,23,MONDULI,234,ESILALEI,23409,LOSIRWA,LOSIRWA JUU
ARUSHA,23,MONDULI,234,ESILALEI,23409,LOSIRWA,LOSIRWA CHINI
ARUSHA,23,MONDULI,234,ESILALEI,23409,LOSIRWA,OLEMIT
ARUSHA,23,MONDULI,234,ESILALEI,23409,LOSIRWA,MTI WA KLINIKI
ARUSHA,23,MONDULI,234,ESILALEI,23409,LOSIRWA,LOSIRWA
ARUSHA,23,MONDULI,234,ESILALEI,23409,LOSIRWA,MAKAO MPAYA
ARUSHA,23,MONDULI,234,ESILALEI,23409,BARAKA,BARAKA
ARUSHA,23,MONDULI,234,ESILALEI,23409,BARAKA,BELGIJI
ARUSHA,23,MONDULI,234,ESILALEI,23409,BARAKA,ENGURAISI
ARUSHA,23,MONDULI,234,ESILALEI,23409,ESILALEI,NDEPESI
ARUSHA,23,MONDULI,234,ESILALEI,23409,ESILALEI,MAKUYUNI MASAINI
ARUSHA,23,MONDULI,234,ESILALEI,23409,ESILALEI,ESIMITI
ARUSHA,23,MONDULI,234,ESILALEI,23409,ESILALEI,SHULENI
ARUSHA,23,MONDULI,234,ESILALEI,23409,ESILALEI,KANISANI
ARUSHA,23,MONDULI,234,ESILALEI,23409,OLTUKAI,OLTUKAI
ARUSHA,23,MONDULI,234,ESILALEI,23409,OLTUKAI,ENGUSERO
ARUSHA,23,MONDULI,234,ESILALEI,23409,OLTUKAI,SIMBI
ARUSHA,23,MONDULI,234,ESILALEI,23409,OLTUKAI,ILERA
ARUSHA,23,MONDULI,234,ESILALEI,23409,MUNGERE,MUNGERE
ARUSHA,23,MONDULI,234,ESILALEI,23409,MUNGERE,KAMBI YA MKAA
ARUSHA,23,MONDULI,234,ESILALEI,23409,MUNGERE,ENOLOO
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,BARABARANI,NHC
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,BARABARANI,KOREA KUSINI
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,BARABARANI,KOREA MAGHARIBI
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,BARABARANI,KOREA KASKAZINI
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,KISUTU,MNAZI MMOJA
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,KISUTU,UWANJA WA  BARAFU
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,KISUTU,KISUTU KATI
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,JANGWANI,JANGWANI ZIWANI
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,JANGWANI,MAGOMENI A
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,JANGWANI,MAGOMENI B
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,MAGADINI,MAGADINI A
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,MAGADINI,MAGADINI B
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,MAGADINI,N.H.C
ARUSHA,23,MONDULI,234,MTO WA MBU,23410,MAGADINI,SOKONI
ARUSHA,23,MONDULI,234,MAJENGO,23411,MAJENGO,MAJENGO A
ARUSHA,23,MONDULI,234,MAJENGO,23411,MAJENGO,MAJENGO B
ARUSHA,23,MONDULI,234,MAJENGO,23411,MAJENGO,MAJENGO C
ARUSHA,23,MONDULI,234,MAJENGO,23411,MAJENGO,MAJENGO D
ARUSHA,23,MONDULI,234,MAJENGO,23411,MIGOMBANI,KIRURUMO
ARUSHA,23,MONDULI,234,MAJENGO,23411,MIGOMBANI,MIGOMBANI CHINI
ARUSHA,23,MONDULI,234,MAJENGO,23411,MIGOMBANI,MAGADINI
ARUSHA,23,MONDULI,234,MAJENGO,23411,MIGOMBANI,NJORO
ARUSHA,23,MONDULI,234,MAJENGO,23411,MIGOMBANI,MIGOMBANI KATI
ARUSHA,23,MONDULI,234,MAJENGO,23411,MIGOMBANI,MIGOMBANI JUU
ARUSHA,23,MONDULI,234,MAJENGO,23411,MIGOMBANI,MLIMANI PARK
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MAKUYUNI,MAKUYUNI MJINI
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MAKUYUNI,MAKUYUNI JUU
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MAKUYUNI,ESIMANGORI
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MAKUYUNI,SABURI
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MAKUYUNI,LEMIYONI
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,NAITI,NAITI SHULENI
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,NAITI,LAMBO
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,NAITI,ORKISIMA
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MBUYUNI,NJORO
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MBUYUNI,BARABARANI
ARUSHA,23,MONDULI,234,MAKUYUNI,23412,MBUYUNI,LOOLEA
ARUSHA,23,MONDULI,234,LEPURKO,23413,LEPURKO SHULENI,ENDARARA
ARUSHA,23,MONDULI,234,LEPURKO,23413,LEPURKO SHULENI,LOYONGO
ARUSHA,23,MONDULI,234,LEPURKO,23413,LEPURKO SHULENI,MGUU WA ZUBERI
ARUSHA,23,MONDULI,234,LEPURKO,23413,LOOSIMINGOR,ENGIRIGISI
ARUSHA,23,MONDULI,234,LEPURKO,23413,LOOSIMINGOR,ENGILORITI
ARUSHA,23,MONDULI,234,LEPURKO,23413,LOOSIMINGOR,ORKISIMA
ARUSHA,23,MONDULI,234,LEPURKO,23413,LOOSIMINGOR,NOOSUYAN
ARUSHA,23,MONDULI,234,LEPURKO,23413,LOOSIMINGOR,MILIMANI
ARUSHA,23,MONDULI,234,LEPURKO,23413,EN'GAROOJI,ENDUPASAT
ARUSHA,23,MONDULI,234,LEPURKO,23413,EN'GAROOJI,EN'GAROOJI
ARUSHA,23,MONDULI,234,LEPURKO,23413,EN'GAROOJI,MLIMANI
ARUSHA,23,MONDULI,234,LEPURKO,23413,NANJA,MGUU WA ZUBERI
ARUSHA,23,MONDULI,234,LEPURKO,23413,NANJA,NOONDIMITO
ARUSHA,23,MONDULI,234,LEPURKO,23413,NANJA,NANJA
ARUSHA,23,MONDULI,234,SELELA,23414,SELELA,SHULENI
ARUSHA,23,MONDULI,234,SELELA,23414,SELELA,NADOSOITO
ARUSHA,23,MONDULI,234,SELELA,23414,SELELA,BOMBA
ARUSHA,23,MONDULI,234,SELELA,23414,SELELA,NDINYIKA
ARUSHA,23,MONDULI,234,SELELA,23414,SELELA,RANCH
ARUSHA,23,MONDULI,234,SELELA,23414,MBAASH,OLTEPESI
ARUSHA,23,MONDULI,234,SELELA,23414,MBAASH,IKLORKOR
ARUSHA,23,MONDULI,234,SELELA,23414,MBAASH,INJOROI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA JUU,MULLA
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA JUU,MADUKANI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA JUU,ARUSHANI A
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA JUU,ARUSHANI B
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA JUU,LEPOLOSI B
ARUSHA,23,MONDULI,234,ENGARUKA,23415,OLDONYO LENGAI,IRKUNG
ARUSHA,23,MONDULI,234,ENGARUKA,23415,OLDONYO LENGAI,DONYONAADO
ARUSHA,23,MONDULI,234,ENGARUKA,23415,OLDONYO LENGAI,MIGOMBANI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,OLDONYO LENGAI,KISERIANI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,OLDONYO LENGAI,IRKUNG
ARUSHA,23,MONDULI,234,ENGARUKA,23415,OLDONYO LENGAI,NGOISUK
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,ENGARUKA CHINI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,ALAPALASEK
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,LAPALSEK
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,ENDEPESI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,NENGALASH
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,ENGORIKA
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,NDERASH
ARUSHA,23,MONDULI,234,ENGARUKA,23415,ENGARUKA CHINI,NDIMI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,RERENDENI,MKAO
ARUSHA,23,MONDULI,234,ENGARUKA,23415,RERENDENI,NAISIJO
ARUSHA,23,MONDULI,234,ENGARUKA,23415,RERENDENI,ORMESULI
ARUSHA,23,MONDULI,234,ENGARUKA,23415,RERENDENI,ENG'OSWA
ARUSHA,23,MONDULI,234,ENGARUKA,23415,RERENDENI,ORMUNISHOI
ARUSHA,23,MONDULI,234,MFEREJI,23416,IDONYONAADO,IRKUNG
ARUSHA,23,MONDULI,234,MFEREJI,23416,IDONYONAADO,IDONYO
ARUSHA,23,MONDULI,234,MFEREJI,23416,IDONYONAADO,NAADO
ARUSHA,23,MONDULI,234,MFEREJI,23416,MFEREJI,EMARTI
ARUSHA,23,MONDULI,234,MFEREJI,23416,MFEREJI,PUSLUKUNYA
ARUSHA,23,MONDULI,234,MFEREJI,23416,MFEREJI,IMBOPON'G
ARUSHA,23,MONDULI,234,MFEREJI,23416,EMURUA,OLNDEMWAI
ARUSHA,23,MONDULI,234,MFEREJI,23416,EMURUA,NOONDERKES
ARUSHA,23,MONDULI,234,MFEREJI,23416,EMURUA,ORBIL
ARUSHA,23,MONDULI,234,MFEREJI,23416,KOMESHA,LENGOLONG
ARUSHA,23,MONDULI,234,MFEREJI,23416,KOMESHA,NOOMAKARANI
ARUSHA,23,MONDULI,234,MFEREJI,23416,KOMESHA,ORKEJU
ARUSHA,23,MONDULI,234,LASHAINE,23417,LASHAINE,ORNG'OSWA
ARUSHA,23,MONDULI,234,LASHAINE,23417,LASHAINE,LASHAINE
ARUSHA,23,MONDULI,234,LASHAINE,23417,LASHAINE,SEPEKO
ARUSHA,23,MONDULI,234,LASHAINE,23417,ORKESWA,LODING'ORO
ARUSHA,23,MONDULI,234,LASHAINE,23417,ORKESWA,ENGOSHUKU
ARUSHA,23,MONDULI,234,LASHAINE,23417,ORKESWA,ORKESWA
